Timestamp,Channel,User,Message
2025-03-20T06:10:10.094911,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:10:10.949238,summit1g,mrmuffintuffin,!starforge
2025-03-20T06:10:11.005893,grimmmz,dephoro,player's choice imo if you would have more fun making use of that.. mechanic.. then have at it
2025-03-20T06:10:11.165908,summit1g,fossabot,"New Limited Edition Anime PC, Case, Desk mats & Wall art now available at https://starforgepc.com/summit1g #ad"
2025-03-20T06:10:11.814081,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:10:12.144393,caedrel,gregorio_dxd,it's crazy good Cinema
2025-03-20T06:10:13.533215,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:10:14.063396,bratishkinoff,tenshyong,"кто первый напишет ""я"" того награжу"
2025-03-20T06:10:14.508974,twitch,leha1epeha,DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance
2025-03-20T06:10:14.663790,caedrel,gregorio_dxd,and the lore
2025-03-20T06:10:16.224705,jukes,bobosankk,papigames
2025-03-20T06:10:16.355283,summit1g,eastwoof,@Krvy catSmash go back to lurking
2025-03-20T06:10:16.547367,summit1g,realyvngmanj,@DarkKeatMasters all of em
2025-03-20T06:10:18.695660,jukes,xande_044,superbt ou btno e boa jukera
2025-03-20T06:10:18.752345,summit1g,ryllic,"@ImTh3B3A5T no, this is wayyy before all that"
2025-03-20T06:10:18.897513,forsen,goodchud,?cookie 󠀀
2025-03-20T06:10:19.712001,jukes,streamelements,TIK TOK DO JUKERA . . . . . tiktok.com/@jukes.tv  GIGACHAD
2025-03-20T06:10:19.926058,forsen,thepositivebot,ACTION [Cookies] [default] goodchud -> Chocolate Chip! (+6) PartyTime | 190 total! | 2 hour cooldown... 🍪
2025-03-20T06:10:21.555117,jukes,rhoberrt,Jonbet jukera
2025-03-20T06:10:21.811326,jukes,7mbr0,caixas loteria
2025-03-20T06:10:22.815840,summit1g,krvy,Lurkge
2025-03-20T06:10:22.987995,jukes,chabaldo,@jukes n arrisca um le bandit hj n?
2025-03-20T06:10:24.128697,twitch,leha1epeha,SUBtember PopNemo SUBtember PopNemo SUBtember PewPewPew NotLikeThis TwitchUnity FBtouchdown BloodTrail
2025-03-20T06:10:24.447946,jukes,formigaochefe98,bota a casa no velho do raio
2025-03-20T06:10:27.565608,summit1g,pequeno0,Revan's mask?!
2025-03-20T06:10:28.506880,grimmmz,octallos,"but if you look at a region in the map, there's a level for each region  ..."
2025-03-20T06:10:29.839244,summit1g,notcoggers,WICKED
2025-03-20T06:10:31.627189,summit1g,punkpigg,honestly all the classes are fun
2025-03-20T06:10:31.934269,jukes,1gambit_,nao pode mais ter bonus de boa vinda nas casas
2025-03-20T06:10:32.010896,summit1g,sanyassan,monkE
2025-03-20T06:10:32.323286,summit1g,stimurplex,this is before all movies
2025-03-20T06:10:32.469168,summit1g,2lit2quit_,DAYUM
2025-03-20T06:10:32.596988,summit1g,patchell13,you just cut both your arms off
2025-03-20T06:10:33.046869,summit1g,cn0l,Thats my plan LUL
2025-03-20T06:10:33.103566,amouranth,fossabot,Join my discord! https://discord.gg/nAZEkUNWPt https://discord.gg/nAZEkUNWPt https://discord.gg/nAZEkUNWPt https://discord.gg/nAZEkUNWPt https://discord.gg/nAZEkUNWPt https://discord.gg/nAZEkUNWPt
2025-03-20T06:10:33.270082,boxbox,vilgefortz15,Just kill him 4Head
2025-03-20T06:10:34.066163,summit1g,dragons952,So there's the mask Binoculars
2025-03-20T06:10:34.425493,jukes,ldodgekingl,"eu nao sabia ate agora o que tinha acontecido, obrigado por explicar jukera"
2025-03-20T06:10:34.482188,summit1g,burgerburgerburg,nyoom
2025-03-20T06:10:34.554889,boxbox,jamdubae,boxGun
2025-03-20T06:10:34.803298,summit1g,2lit2quit_,THE MOVES
2025-03-20T06:10:35.520756,rakin,gutir05,Chat qual nome desse cara com rakin msm
2025-03-20T06:10:35.988233,summit1g,spongetm,the mask NOWAAAY
2025-03-20T06:10:36.214248,jukes,piioto,o foda dessas casas ai e q geral ja tem conta po
2025-03-20T06:10:36.270980,jukes,rhoberrt,Jogo do bixo jukera xdd
2025-03-20T06:10:36.445580,summit1g,casualcooky,Downloading it for a look at toons I made back in 2011 when it launched LUL
2025-03-20T06:10:36.502282,jukes,streamelements,@rhoberrt xddFishinge
2025-03-20T06:10:36.917055,summit1g,chrispiness1423,LORD RENNING OR THE APPRENTICE??
2025-03-20T06:10:37.943449,summit1g,fuzzyknight,Always gotta use a lightsaber. But sith or Jedi is the question
2025-03-20T06:10:38.625853,summit1g,notcoggers,bigMusk
2025-03-20T06:10:38.682526,summit1g,unbiddenarachnid,if you like mandalorian maybe bounty hunter YEP
2025-03-20T06:10:39.026492,jukes,lordwhysper,só n vai pra jonbet pelo amor
2025-03-20T06:10:39.460486,jukes,wesley_miranda20,@rhoberrt essa jon bet nem trem jogos
2025-03-20T06:10:40.177434,boxbox,lunabrium,yes
2025-03-20T06:10:40.362981,jukes,vini_cr0,PAPI games?
2025-03-20T06:10:40.505358,summit1g,dragons952,Binoculars we just gonna steal it?
2025-03-20T06:10:40.585580,jukes,montezy01,Jonbet ta aí
2025-03-20T06:10:41.255238,summit1g,emeraldtiger888,@Pequeno0 OOOO
2025-03-20T06:10:41.388857,jukes,alexrevolver1,apenas contratos milionarios
2025-03-20T06:10:41.756671,summit1g,keldyra,The story of this is amazing. Loved doing it.
2025-03-20T06:10:41.813386,jukes,vlonerb,superbet é interessante @jukes
2025-03-20T06:10:42.531133,summit1g,darkkeatmasters,Guardian if I like to tank?
2025-03-20T06:10:43.630333,jukes,wemersonsheik77,vai no big bass de escolher o jarro pf
2025-03-20T06:10:43.768963,rakin,snipercoreano,cinto
2025-03-20T06:10:43.833635,boxbox,gamerjames1019,saved the bullet for this xdd
2025-03-20T06:10:45.502647,twitch,leha1epeha,BigSad SeemsGood BangbooBounce DinoDance
2025-03-20T06:10:46.818641,boxbox,jamdubae,MONKA
2025-03-20T06:10:46.897931,rakin,snipercoreano,amem
2025-03-20T06:10:47.323969,summit1g,nickye_e,"Summit, you're the coolest"
2025-03-20T06:10:48.060866,jukes,sidzeraaa,tele cena jukera
2025-03-20T06:10:49.038770,boxbox,deansquirrel,hes getting Madge
2025-03-20T06:10:49.658259,summit1g,dukeit0ut,I think its mouse accel
2025-03-20T06:10:50.421992,boxbox,jamdubae,Screen shake
2025-03-20T06:10:50.606368,jukes,tagoreover,W A N T E D @jukes
2025-03-20T06:10:51.007447,summit1g,burgerburgerburg,agent is best story
2025-03-20T06:10:51.064166,jukes,7mbr0,mito bet
2025-03-20T06:10:51.217486,jukes,linc0ln01,Pega uma chinesa kkkkk
2025-03-20T06:10:52.140364,summit1g,only3_tks,is that you?
2025-03-20T06:10:52.638869,jukes,vkeviin,blackjack
2025-03-20T06:10:53.157580,jukes,nbkhunternbk,Jon bet @jukes ? Kkkkkkkkkkkkkkkk
2025-03-20T06:10:53.281047,summit1g,emeraldtiger888,@EastwooF very true
2025-03-20T06:10:54.372261,jukes,yunozinhoo,!pix
2025-03-20T06:10:54.428967,jukes,jessefelixjr,"jukera uma boa, era a fla.bet é muit top"
2025-03-20T06:10:54.595501,jukes,streamelements,PIX: pixgg.com/Jukera (com mensagem de voz na live)
2025-03-20T06:10:55.231671,rakin,balthioui,@Gutir05 cara com o rakin
2025-03-20T06:10:55.857203,grimmmz,rizzyrake,chat is there an animus story in this game?
2025-03-20T06:10:55.967640,summit1g,eastwoof,Nice sunglasses
2025-03-20T06:10:56.363098,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:10:56.419788,jukes,chabaldo,rala
2025-03-20T06:10:56.535874,jukes,rhoberrt,@wesley_miranda20 oloco
2025-03-20T06:10:57.073251,twitch,leha1epeha,DinoDance TwitchConHYPE PewPewPew PopNemo SUBtember
2025-03-20T06:10:57.270845,jukes,dadoisepassa,vai no dragon hatch
2025-03-20T06:10:57.380577,jukes,ldodgekingl,rla
2025-03-20T06:10:58.088263,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:10:58.432500,jukes,xxjigotoxx,e o do ice de hoje Jukera vai fazer a boa hoje?
2025-03-20T06:10:58.682747,jukes,alagoanojr,+1
2025-03-20T06:10:59.360442,jukes,feehsix,rala
2025-03-20T06:10:59.808496,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:10:59.889298,jukes,xxxsnowball,rala ja
2025-03-20T06:10:59.999133,jukes,moises18np,Vejo os vídeos de cassino seu no YouTube até hj
2025-03-20T06:11:00.138237,summit1g,islandboyztrynamakeitxd,Out of all star war games they finally made a decent 1
2025-03-20T06:11:00.364534,jukes,rhoberrt,Jogo do bixo jukera xdd
2025-03-20T06:11:00.554249,jukes,ldodgekingl,rala
2025-03-20T06:11:00.610922,jukes,streamelements,@rhoberrt xddcorki
2025-03-20T06:11:01.527585,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:02.153127,jukes,formigaochefe98,velho do raio
2025-03-20T06:11:02.209789,jukes,kainrafa,rala
2025-03-20T06:11:02.302963,jukes,lukasely,fuga
2025-03-20T06:11:02.374462,summit1g,abobabanter,Yeah classic double saber marauder is almost mandantory.
2025-03-20T06:11:02.989458,boxbox,jamdubae,AAA
2025-03-20T06:11:03.267226,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:11:03.323883,jukes,je_sui2k,rala ein
2025-03-20T06:11:03.965669,jukes,niwen03,Rla
2025-03-20T06:11:04.092771,boxbox,nymphithys,use knife?
2025-03-20T06:11:04.215137,summit1g,xvoliose,same
2025-03-20T06:11:04.991011,jukes,alexrevolver1,ctz q o b.o foi por causa do gulag xdd
2025-03-20T06:11:05.047701,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:05.215441,jukes,streamelements,@alexrevolver1 xddTanec
2025-03-20T06:11:05.888613,jukes,xun1n,@Pafon22 te mandei no pv
2025-03-20T06:11:06.196339,summit1g,zurhubarb,no fix for it to my understanding
2025-03-20T06:11:06.728448,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:11:06.785117,caedrel,shura_yasha,i dont even have league installed HAH
2025-03-20T06:11:06.785232,summit1g,kiingguts,is in game stuff worth buying?
2025-03-20T06:11:06.785340,boxbox,juko_14,that was kinda...
2025-03-20T06:11:07.512481,jukes,lordwhysper,jon bet e meme
2025-03-20T06:11:08.451226,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:08.718941,twitch,leha1epeha,DinoDance DinoDance DinoDance DinoDance DinoDance
2025-03-20T06:11:09.266777,jukes,joaquimdantas,PAPI
2025-03-20T06:11:10.049324,jukes,7mbr0,PIZZA
2025-03-20T06:11:10.181515,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:11:10.551888,boxbox,retrotft,o7
2025-03-20T06:11:11.241307,boxbox,fiebrexx,do you guys want a gamba chat? iAsk
2025-03-20T06:11:11.344698,jukes,je_sui2k,vei do raio ta pedindo ein
2025-03-20T06:11:11.889022,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:12.690493,jukes,niwen03,ABELHA JUKERA
2025-03-20T06:11:12.747193,summit1g,rest_ln_pasta,HELLAWICKED
2025-03-20T06:11:13.622937,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:11:15.354306,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:15.883924,jukes,pafon22,@xun1n final da live ele manda 🙏
2025-03-20T06:11:15.973234,boxbox,naniwatiger002,Deadge
2025-03-20T06:11:16.084737,boxbox,lunabrium,yes please
2025-03-20T06:11:17.090018,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:11:17.810486,jukes,xxjigotoxx,kkkkkkkkkkkkkk
2025-03-20T06:11:17.867196,jukes,niwen03,ABELHA
2025-03-20T06:11:18.238620,jukes,filipee_1,"a pain ta com uma que se pá é boa, pra estar em parceria com eles, deve ser, não conheço a plataforma"
2025-03-20T06:11:18.295294,twitch,leha1epeha,BangbooBounce BangbooBounce BangbooBounce BangbooBounce BangbooBounce
2025-03-20T06:11:18.765979,summit1g,dragons952,That is some Indiana Jones shit mhm
2025-03-20T06:11:18.822666,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:19.421889,jukes,vitorcostap,ROUTE66
2025-03-20T06:11:19.494671,loserfruit,mrstiara,Yawns
2025-03-20T06:11:19.704145,jukes,streamelements,ACTION Dá uma olhada no meu canal do YouTube: https://YouTube.com/c/jukeslol lebronJAM
2025-03-20T06:11:20.526831,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright
2025-03-20T06:11:20.666938,boxbox,fqvbsina_jesse,what if you shoot the light out?
2025-03-20T06:11:20.783781,jukes,wemersonsheik77,vai no big bass de escolher o jarro por favor
2025-03-20T06:11:21.893939,jukes,jessefelixjr,a casa de apostas do flamengo é muito boa jukera
2025-03-20T06:11:21.973863,summit1g,notcoggers,cockCheer
2025-03-20T06:11:22.255818,forsen,felykz,forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright forsenAlright 󠀀
2025-03-20T06:11:22.631791,bratishkinoff,tenshyong,"пиздец вы твари, а раньше работало"
2025-03-20T06:11:22.688734,jukes,loirinhacavala,só tu
2025-03-20T06:11:22.782945,jukes,formigaochefe98,nao é possivel
2025-03-20T06:11:23.347358,forsen,geekaygk,CaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinkingCaitThinking
2025-03-20T06:11:23.404093,boxbox,sinnison,om lol
2025-03-20T06:11:23.461399,jukes,xxjigotoxx,só voce burro
2025-03-20T06:11:23.909635,jukes,wesley_miranda20,@rhoberrt se tiver 100 games é muito
