Timestamp,Channel,User,Message
2025-05-18T13:23:36.826746,pgl,darweezytv,You know because of this twitch chat I can’t watch my Gossip Girl because my 5mb line can’t handle the bandwidth??? Can you please stop spamming so I can find out who Gossip Girl is!
2025-05-18T13:23:36.850690,sasavot,fynt1kzxc,аммммня\м ЕБАТ КАЙФЫ СЛАВИЛ
2025-05-18T13:23:36.850794,cohhcarnage,arxtyrannusftoa,Let's go! cohhH
2025-05-18T13:23:36.914231,bratishkinoff,vyri4,ky
2025-05-18T13:23:37.151439,pgl,joaenue,Are Kazakh people asians???
2025-05-18T13:23:37.366677,cohhcarnage,williamwall512,cohhChaos PREPARE THY ROTATION
2025-05-18T13:23:37.504328,sasavot,sabakapess,3 ГЛАЗ
2025-05-18T13:23:37.538472,pgl,rgbarea,GO ASTRA I BET ON YOU
2025-05-18T13:23:37.637064,buster,batya_v_chate,)))))
2025-05-18T13:23:37.731638,forsen,brayllsus,whole and hal;f
2025-05-18T13:23:37.913321,xqc,wizwot,WOT is the prabs-lem ?
2025-05-18T13:23:38.152682,sasavot,k0r_xdesher,хорошо пошла
2025-05-18T13:23:38.178185,buster,ki3l_14,100к накрученных
2025-05-18T13:23:38.252411,sasavot,69seyzz,чакра
2025-05-18T13:23:38.452277,sasavot,mute_all_trash,ЧАКРА
2025-05-18T13:23:38.514972,buster,underdogev,@silacosmosa твоя мамаша дома же
2025-05-18T13:23:38.621637,sasavot,fed1ay,Заказывай ещё 2 коробки
2025-05-18T13:23:38.646204,sasavot,kzm1ras,@kanna993 я
2025-05-18T13:23:38.646313,pgl,r2xros,NotLikeThis NotLikeThis NotLikeThis NotLikeThis
2025-05-18T13:23:38.885741,sasavot,katuun0,КАЖДЫЙ АТОМ СМОКУЕТ
2025-05-18T13:23:38.923745,izakooo,minutaj,@kosencki on maluje pazury jak cos
2025-05-18T13:23:39.009651,cohhcarnage,hipyeah,CohhL
2025-05-18T13:23:39.033580,pgl,feynman_diagrams,hooxi took a moment to remember he doesnt get mad
2025-05-18T13:23:39.135822,sasavot,sawamori,АВЗПЩХВЩАХЗПЩЗХВАПЩЗХАВП
2025-05-18T13:23:39.549102,sasavot,santerrooo,Алкаш
2025-05-18T13:23:39.575365,cohhcarnage,doctor_yiggles,Sylux1234 cohhL
2025-05-18T13:23:39.599448,izakooo,kosencki,@hwadyen_ jestes z warszawy? :)
2025-05-18T13:23:39.623560,pgl,vermin_v,GIGACHAD *SMOKES*
2025-05-18T13:23:39.623669,sasavot,b0tl322,у него уже ломка = алкаш
2025-05-18T13:23:39.656696,sasavot,shvpxl,конструктивный/бургер
2025-05-18T13:23:39.680687,sasavot,gerafamm,кабута
2025-05-18T13:23:39.704825,sasavot,olofun112,ДА
2025-05-18T13:23:39.817664,sasavot,kaskadeeer,Сосет
2025-05-18T13:23:39.936558,buster,misterlimon,))
2025-05-18T13:23:39.960432,xqc,wizwot,LMFAOO
2025-05-18T13:23:40.096685,sasavot,sasavotuna,КАК БУТА
2025-05-18T13:23:40.261126,buster,genjous2588,о чем говорить при 100к онлайн
2025-05-18T13:23:40.316753,cohhcarnage,hustle423,I unironically really like this instrumental
2025-05-18T13:23:40.356048,sasavot,2p1ck_,КУРСКИЙ/АЛКАШ
2025-05-18T13:23:40.396245,sasavot,96mayzon,@kanna993 я
2025-05-18T13:23:40.518444,sasavot,kkalialmas18,Артерии
2025-05-18T13:23:40.542361,sodapoppin,penktynk,"@Covfi, happythoWoah"
2025-05-18T13:23:40.786943,kamet0,dr__pranku,Clueless
2025-05-18T13:23:40.810848,xqc,cuhmer,aston martin breaking LOL
2025-05-18T13:23:40.925698,forsen,feelsstrongbot,10/10 Category: music scales: What scale is built entirely of perfect fifths?
2025-05-18T13:23:40.950232,sasavot,guccigussi39,чакры открылись
2025-05-18T13:23:40.996110,sasavot,cha1pion,fkrfi
2025-05-18T13:23:41.104104,dakotaz,honey420_,😱
2025-05-18T13:23:41.128326,buster,danila_success,Аналитика хуеу
2025-05-18T13:23:41.186435,sasavot,ya_eb1aan1337,ФАКТЪ
2025-05-18T13:23:41.283524,sasavot,aleksander_more18,ххааххаха
2025-05-18T13:23:41.325198,sasavot,wz0rxz,всосал
2025-05-18T13:23:41.429691,sasavot,moroqx,SUBprise
2025-05-18T13:23:41.518091,yogscast,arnhawl,he's really selling it
2025-05-18T13:23:41.542174,sasavot,nee7e,ВАХДЗПХВПАЗЫЖЗДВАХПЖДВАЗПХЖДЗВХАПЫВЫАПФЖДЗЖЗАДВПЫХФ
2025-05-18T13:23:41.582470,izakooo,mephedroniasz_,Ja dzis na wyborach byłem hulajnoga
2025-05-18T13:23:41.621407,sasavot,chykcha123777,АХАХАХАХАХХА
2025-05-18T13:23:41.722422,yogscast,3v1lc0w,HUHH
2025-05-18T13:23:41.746384,yogscast,coolmatthew213,HUHH
2025-05-18T13:23:41.785877,sasavot,anton55561,АЛКАШ
2025-05-18T13:23:41.809955,sasavot,toxic10090,ыхАЪФЪХЫФЪАХЪЫФАЪХФАЪЫ
2025-05-18T13:23:41.840373,sasavot,yxlsdead,ВЫЪХВФЗЪВЗВХЫВЫВЗФХЪЗФЪХ
2025-05-18T13:23:41.903838,buster,jojokinsik,322
2025-05-18T13:23:41.943945,anomaly,secret_passengerr,"People are reportedly being paid $20 an hour stand outside the courthouse wearing a ""FREE DIDDY"" shirt"
2025-05-18T13:23:42.038523,sasavot,mixmaxmex13,АЛАХЛХАЛАЛЛАХХААХЛХААХАХ
2025-05-18T13:23:42.062758,sasavot,freyzist,ХАХАХАХХАХАХХААХХААААХАХАААХАХХХААПВПВХЗЗАВПЗВАХАВПХЗХАЗВАХВЗПАХВЗПАХВЗПВХПАХАХАХХАХААХ
2025-05-18T13:23:42.062879,cohhcarnage,alppikutka,wideChonk
2025-05-18T13:23:42.116539,sasavot,onlyfars,СВЕРХЧЕЛОВЕК МЕР
2025-05-18T13:23:42.240212,izakooo,soobooooo,glosowales na Zelenskyego?
2025-05-18T13:23:42.277278,pgl,borfy02,utility? for tomorrow?
2025-05-18T13:23:42.540914,sasavot,pokinshainer,ЗДРАСТВУЙТЕ ГЛЕБ БОРИСЫЧ
2025-05-18T13:23:42.565014,sasavot,lexaa322,АЛКАШ
2025-05-18T13:23:42.589166,buster,5tani,КРИСТИНУ ПОЗОВИТЕ ! КРИСТИНУ ПОЗОВИТЕ !  КРИСТИНУ ПОЗОВИТЕ !  КРИСТИНУ ПОЗОВИТЕ !  КРИСТИНУ ПОЗОВИТЕ !  КРИСТИНУ ПОЗОВИТЕ !
2025-05-18T13:23:42.840349,sasavot,gazminixx,белочка
2025-05-18T13:23:42.918175,anomaly,thatradom_southern,Alex is the glitz
2025-05-18T13:23:42.955061,yogscast,napolid,No thanks
2025-05-18T13:23:43.046503,sasavot,gtnul,ахуеть
2025-05-18T13:23:43.070434,sasavot,olofun112,ФАКТ
2025-05-18T13:23:43.120742,sasavot,atlce,алкаш
2025-05-18T13:23:43.242744,buster,awydeful,)))
2025-05-18T13:23:43.303899,sasavot,devoidafterpain,хахахахахаахха
2025-05-18T13:23:43.374670,sasavot,rupigup,ВХАПФЫВХПФВЫХАПФЫВХАП
2025-05-18T13:23:43.398551,sasavot,k0r_xdesher,3 глаз
2025-05-18T13:23:43.533125,yogscast,schendsa,HUHH
2025-05-18T13:23:43.557318,sasavot,l0neksyy,SUBprise
2025-05-18T13:23:43.557404,yogscast,rodg88,it does??
2025-05-18T13:23:43.612907,sasavot,1shadowmorrow1,ШАРИНГАН
2025-05-18T13:23:43.675659,sasavot,gg____0,ТРЕТИЙ ГЛАЗ
2025-05-18T13:23:43.732039,sasavot,sanyakrab,фимоз раскрылся
2025-05-18T13:23:43.756062,sasavot,collabsik,ШИЗА
2025-05-18T13:23:43.780027,sasavot,uchyha666,ахахахахаха
2025-05-18T13:23:43.804028,sasavot,aquador228,ахаххаахахахах
2025-05-18T13:23:43.827992,sasavot,fufiik2007,ЗРПЗПРЗАПРЗРПЗАЗПАЗАПЗЗ СУКУА ПЬЯНЬ ТАКАЯ ТЗДЕЦ
2025-05-18T13:23:43.864834,gaules,phandrade212,donk é destruidor de sonhos esse filha de uma egua
2025-05-18T13:23:43.958557,pgl,aarwinjoe,GIGACHAD NADES
2025-05-18T13:23:44.068203,sasavot,ikar_330,вот сейчас ты реально алкаш
2025-05-18T13:23:44.168234,sasavot,uglyadm,ВНАТУРИ
2025-05-18T13:23:44.199709,buster,zh3nekker,)))
2025-05-18T13:23:44.287890,pgl,charian_shawn,are mods even doing something? plz ban those copy pasta spams
2025-05-18T13:23:44.311816,buster,nikita9944,ДОНК ГО ВСТР
2025-05-18T13:23:44.341871,pgl,lyoshafirst,!maps
2025-05-18T13:23:44.405309,sasavot,crocdenuit,4Head 4Head 4Head 4Head 4Head
2025-05-18T13:23:44.429335,cohhcarnage,modernpoet,Hi loces!
2025-05-18T13:23:44.514854,sasavot,twitch__dermo,Чара
2025-05-18T13:23:44.566558,sasavot,dwi11ix,АЛКАШШ
2025-05-18T13:23:44.604438,cohhcarnage,cohhilitionbot,"cohhHi Modernpoet hopes Cohh, and all you beautiful people find the world a warm and welcoming place today.<3"
2025-05-18T13:23:44.628385,sasavot,ya_smile,3 РЕЖИМ WW
2025-05-18T13:23:44.660179,sasavot,sansanch_w,SUBprise SUBprise SUBprise SUBprise SUBprise SUBprise
2025-05-18T13:23:44.684149,gaules,el_chapo_xxt,esse mlk nasceu pra jogar esse jogo pqp
2025-05-18T13:23:44.711597,buster,molotov9669,"пздц кринж, как вы смотрите его"
2025-05-18T13:23:44.735527,xqc,prabswot,omeStare
2025-05-18T13:23:44.761529,cohhcarnage,eisenhorne,cohhL
2025-05-18T13:23:44.849935,sasavot,mork0ff_,ГЛЕБ БЛЕБ И ДЖЕБ
2025-05-18T13:23:45.186688,yogscast,gamechaos,monkaHmm
2025-05-18T13:23:45.414188,xqc,sexiest_man,Tom Hallalero? modCheck
2025-05-18T13:23:45.438326,sasavot,xmmmmh,эаэаэаэаэаххппхп
2025-05-18T13:23:45.462402,buster,polkaa_01,походу ставка проеб
2025-05-18T13:23:45.574918,sasavot,terrafhg,ЧАКРА
2025-05-18T13:23:45.615997,sasavot,timoxchika,пиво делает
2025-05-18T13:23:45.640067,buster,hopzy666,ЗВЕРЯ НЕТ 🐉СИЛЬНЕЙ 🐉ДРАКОНА СПИРИТ 🐉ГОРДОСТЬ РЕГИОНА🐉 ТИМЫ🐉🐲НЕТ🐉🐲СИЛЬНЕЕ🐉🐲В МИРЕ🐉🐲 ЭТОТ🐉🐲МАТЧ🐉🐲ВОЗЬМУТ🐉🐲TEAM SPIRIT🐉🐲СНГ🐉🐲ПОРВЕТ🐉🐲ЛЮБОГО🐉🐲СГИНЬТЕ🐉🐲В ПЛАМЕНИ🐉🐲ДРАКОНА🐉
2025-05-18T13:23:45.664041,buster,krssn,куда бежит
2025-05-18T13:23:45.855765,buster,amanek256,КУДА ОН ХУЙ ВЫДАВИЛ?
2025-05-18T13:23:45.910870,sasavot,sabakapess,АЫВЪ-ЗХАЗХЪЫВ
2025-05-18T13:23:45.935702,sasavot,seaget48,Алкогланды
2025-05-18T13:23:46.300234,pgl,audioguyfrompgl,@JOAENUE Maybe
2025-05-18T13:23:46.324182,sasavot,cha1pion,алкаш
2025-05-18T13:23:46.324282,sasavot,sawamori,ЫВАЖЗДЩЗЫАВЩЗАВЫЩЗХАВЩХЗЫЩАЗВЩЗХАВЫЗЩХ
2025-05-18T13:23:46.386969,buster,sinxww,здравые с надроченными
2025-05-18T13:23:46.410948,buster,k1rraly,это что за соло плеер
2025-05-18T13:23:46.730547,sasavot,gazminixx,БЕЛОЧКА)))
2025-05-18T13:23:46.754467,gaules,guizeraa43,o que o donk aos 17 anos deve pegar de mulher é brincadeira
2025-05-18T13:23:46.782793,sasavot,dalbaeb114,компотика ебни
2025-05-18T13:23:46.806728,sasavot,kelek1293,Шоколадный глаз
2025-05-18T13:23:46.806820,sasavot,vimanera,votOKEY votOKEY votOKEY
2025-05-18T13:23:46.873099,sasavot,gtnul,фак
2025-05-18T13:23:46.941517,buster,dystoping,ki3l_14: 100к накрученных
2025-05-18T13:23:47.031237,sasavot,from_papaz_to_gachibass,Алкаш
2025-05-18T13:23:47.124510,sasavot,zxc_sniff,КАК ВОДУ УЖЕ ХЛЕЩЕИТ
2025-05-18T13:23:47.148704,buster,gr1shan4ik,2020
2025-05-18T13:23:47.172801,lirik,bu_lbus,@charlemagne420 catAsk can I have candy
2025-05-18T13:23:47.228392,knekro,mante27,!numero tremendo numerin me va a dar Coolgers
2025-05-18T13:23:47.362861,sasavot,freyzist,SUBprise SUBprise SUBprise SUBprise SUBprise
2025-05-18T13:23:47.392282,sasavot,negativ313,ДЫХАНИЕ МАТКОЙ \
2025-05-18T13:23:47.529648,pgl,vlab213,I am believe in slavic. Slavic - forvard
2025-05-18T13:23:47.572766,knekro,nightbot,Mante27 eres el número 6796
2025-05-18T13:23:47.606262,forsen,djfors_,docJAM now playing: Eprom - Pineapple (ZEKE BEATS Remix)
2025-05-18T13:23:47.733177,sasavot,uchyha666,ХАХААХАХАХАХАХАХАХ
2025-05-18T13:23:47.757217,sasavot,vladislavabp,пьянь потому что @sasavot
2025-05-18T13:23:47.783860,buster,prynik008,ты молчал как ебло
2025-05-18T13:23:47.848123,pgl,jewelryc,device = retired
2025-05-18T13:23:47.922459,pgl,ash3r_101,let's go Astralis
2025-05-18T13:23:47.967293,sasavot,darkssee,алкаш
2025-05-18T13:23:48.209347,sasavot,faider911,АЛКАШ СУКА
2025-05-18T13:23:48.289834,sasavot,moxxximiron_,Факт
2025-05-18T13:23:48.313933,forsen,brayllsus,octatonic
2025-05-18T13:23:48.345457,cohhcarnage,modernpoet,loves*
2025-05-18T13:23:48.454507,sasavot,serghlol,ПАПА НЕ ПЕЙ
2025-05-18T13:23:48.478508,pgl,steveblacksign,"Who is Hooxi? For the blind, He is the vision. For the hungry, He is the chef. For the thirsty, He is the water. If Hooxi thinks, I agree. If Hooxi speaks, I’m listening. If Hooxi has one fan, it is me. If Hooxi has no fans, I don’t exist."
2025-05-18T13:23:48.478637,yogscast,fictitiousdreamer,@oneofthegoodones Figured zoeyTeehee
2025-05-18T13:23:48.503935,lirik,shnoobi,@iam_haunt sloppy got that today umm
2025-05-18T13:23:48.589313,pgl,bbqunc,GIGACHAD IS THE WORST PLAYER IN CS2
2025-05-18T13:23:48.663365,sasavot,mixmaxmex13,АААХААХАХАХХАХАХХАХХА
2025-05-18T13:23:48.780172,sasavot,bezlimit_,хвахвахавхахаха
2025-05-18T13:23:48.813830,sasavot,ya_smile,АЛКАШ
2025-05-18T13:23:48.845795,illojuan,solargtr,!roll
2025-05-18T13:23:48.985303,sasavot,seasonnz,БЕЛКА
2025-05-18T13:23:49.011936,sasavot,zigzura,Вхзахвзахаха
2025-05-18T13:23:49.035938,sasavot,eyesblick,АХАХХААХХАХА
2025-05-18T13:23:49.147480,sasavot,semturo,141
2025-05-18T13:23:49.171495,illojuan,fossabot,ACTION SolarGTR tira los dados y sale un 66 (1-100)
2025-05-18T13:23:49.208922,pgl,rabbitreloaded,VAC
2025-05-18T13:23:49.257966,sasavot,nee7e,ДВАПДПВАДЖЗХЖДПВАЗХЫВХПАЫХДЖПАВЗЫЖЗПАВЗЫА
2025-05-18T13:23:49.415695,sasavot,sy4kobatbii,это алкоголизм уже...
2025-05-18T13:23:49.440179,sasavot,gg____0,О КАК
2025-05-18T13:23:49.506895,sasavot,rahat_lykym01,Алкаш
2025-05-18T13:23:49.622125,sasavot,darsi0_,выахывхах
2025-05-18T13:23:49.672170,cohhcarnage,suzunahara,@Modernpoet hihi cohhL
2025-05-18T13:23:49.772987,sasavot,votshkolnik,@votSTUDENT найс ник votREP
2025-05-18T13:23:49.890518,sasavot,senate1144,КАЖДЫЙ АЛКАШ ТАК ГОВОРИТ
2025-05-18T13:23:49.922342,sasavot,aanywaayy,ЭМ
2025-05-18T13:23:49.957289,sasavot,aleksander_more18,ххаххххаххаах
2025-05-18T13:23:50.055550,buster,keen_192,2020
2025-05-18T13:23:50.118362,dakotaz,honey420_,cerian1FingersCrossed
2025-05-18T13:23:50.142325,sasavot,ya_eb1aan1337,АХАХХАХАХХА
2025-05-18T13:23:50.229594,sasavot,flaurid,ахвхавхахва
2025-05-18T13:23:50.321208,sasavot,boriss_33,КАК В СУХУЮ ЗЕМЛЮ ХАХАХППХАПХАПХППХ
2025-05-18T13:23:50.373684,izakooo,user235934,nie ide
2025-05-18T13:23:50.397733,forsen,horstbefehl,pytagorhen scale
2025-05-18T13:23:50.500343,gaules,marcelo_mga,o meta é comprar o donk
2025-05-18T13:23:50.524699,buster,derkys659,ебатьгений
2025-05-18T13:23:50.598697,sasavot,sawamori,ЪФЫХЗВХЗЪЫФВЪЗХВФЫЪЗХВЫФХЗЫВФЪХЗФВЫЪЗХФЫВЪЗХВЫЗФХ
2025-05-18T13:23:50.622606,buster,privatedemo,ЗВЕРЯ НЕТ 🐉СИЛЬНЕЙ 🐉ДРАКОНА СПИРИТ 🐉ГОРДОСТЬ РЕГИОНА🐉 ТИМЫ🐉🐲НЕТ🐉🐲СИЛЬНЕЕ🐉🐲В МИРЕ🐉🐲 ЭТОТ🐉🐲МАТЧ🐉🐲ВОЗЬМУТ🐉🐲TEAM SPIRIT🐉🐲СНГ🐉🐲ПОРВЕТ🐉🐲ЛЮБОГО🐉🐲СГИНЬТЕ🐉🐲В ПЛАМЕНИ🐉🐲ДРАКОНА
2025-05-18T13:23:50.648210,buster,risebigsize,на 100к онлайна хуй поправлять самое то
2025-05-18T13:23:50.714644,sasavot,69seyzz,бьякуган
2025-05-18T13:23:50.738666,yogscast,zoefschildpad,We need a disclaimer speedrum
2025-05-18T13:23:50.738767,pgl,chexicanrs,device?
2025-05-18T13:23:50.762742,sasavot,moroqx,С кем :)
2025-05-18T13:23:51.034054,sasavot,kapfeen21,АХВЫХЫХВАХВЫХА
2025-05-18T13:23:51.057953,sasavot,envonixzzz,АХАХАХАХАХ
2025-05-18T13:23:51.058073,sasavot,toptipoker,ААХААХХАААХХАААХХАХААХ
2025-05-18T13:23:51.253587,sasavot,porohappy1,SUBprise SUBprise
2025-05-18T13:23:51.277561,sasavot,dyrexxxa,SUBprise SUBprise SUBprise SUBprise
2025-05-18T13:23:51.321014,pgl,spoxie_snk,are mods even doing something? plz ban those copy pasta spams
2025-05-18T13:23:51.344975,buster,cher_casshh,https://www.twitch.tv/buster/clip/DelightfulSuspiciousRatHotPokket-FoMjnITR2s0byGHy
2025-05-18T13:23:51.369158,sasavot,aleksander_more18,хахаххахах
2025-05-18T13:23:51.415024,sasavot,ikar_330,АЛКАШ ЕБАННЫЙ
2025-05-18T13:23:51.439000,sasavot,from_papaz_to_gachibass,Ахаааааа
2025-05-18T13:23:51.462922,sasavot,nee7e,ВАХДЗПХВПАЗЫЖЗДВАХПЖДВАЗПХЖДЗВХАПЫВЫАПФЖДЗЖЗАДВПЫХФ
2025-05-18T13:23:51.491413,sasavot,convulsssive,хАЗФЫХАФЫХАФЫХАФЫХА
2025-05-18T13:23:51.515365,bratishkinoff,vyri4,просвязьбанк блять
2025-05-18T13:23:51.697277,forsen,brayllsus,pentatonic
2025-05-18T13:23:51.721342,sasavot,danya_1331,маткой задышал Азаза
2025-05-18T13:23:51.779377,buster,kifedan,2020
2025-05-18T13:23:51.850571,pgl,baba_white_sheep0,GIGACHAD GIVES ROUND FOR CONFIDENCE
2025-05-18T13:23:51.906805,pgl,selleniun,DOVICE
2025-05-18T13:23:52.005365,sasavot,mork0ff_,ыыыыыыыыыы
2025-05-18T13:23:52.108664,izakooo,zytgas,wszystko oby nie trzask
2025-05-18T13:23:52.132661,sasavot,darkssee,хаххахахахахахахааххахахааха
2025-05-18T13:23:52.132763,buster,elchikone,8:4
2025-05-18T13:23:52.175588,pgl,rgbarea,???????
2025-05-18T13:23:52.199608,pgl,b1uejay0,Xi Pi Re Te  BigPhish   ART OF CHOKE  BigPhish   Chuo Pa  BigPhish   Zong Te Yi Ke Si  BigPhish   Ma Ji Ke Xi  BigPhish   Dang Ke  BigPhish   Xi Luo  BigPhish
2025-05-18T13:23:52.199740,buster,alisherht666,2020
2025-05-18T13:23:52.223720,sasavot,h4rdt1me,дыхание пива
2025-05-18T13:23:52.247713,sasavot,collabsik,ЗАХЗКАХАКЗХЗААХКА
2025-05-18T13:23:52.271655,yogscast,northernscum69,I'm ready to speed run to the hospital
2025-05-18T13:23:52.295762,sasavot,lexaa322,АЛКАШ АЛКАШ
2025-05-18T13:23:52.447572,buster,tsarev111ch,2020
2025-05-18T13:23:52.498708,sasavot,kumar552,1 МАЛО ГЛЕБ
2025-05-18T13:23:52.572808,pgl,thisisbutters,Raging Wolf Helmomegasquadteeto: are mods even doing something? plz ban those copy pasta spams
2025-05-18T13:23:52.596857,sasavot,moxxximiron_,Алкаш
2025-05-18T13:23:52.693130,pgl,lechaan128,LOL
2025-05-18T13:23:52.741846,buster,rfit1,2020
2025-05-18T13:23:52.786272,buster,elliott_ya,)
2025-05-18T13:23:52.891648,sasavot,aleksander_more18,аххахххха
2025-05-18T13:23:52.936668,izakooo,arturek1115,jaki obowiazek
2025-05-18T13:23:52.960737,sasavot,olofun112,АХАХАХАХЪАХ
2025-05-18T13:23:52.988876,sasavot,xdmskzh,АХАХВХВХААХАВХАА
2025-05-18T13:23:53.062858,buster,tripsyy11,2020
2025-05-18T13:23:53.086855,sasavot,ingredien,???
2025-05-18T13:23:53.148914,sasavot,mufa2285,алкашня ебаная
2025-05-18T13:23:53.273492,pgl,adoll_12_1_0,ASTRAPISS PISSIBG THEMSELVES
2025-05-18T13:23:53.297519,sasavot,demure1337,С Леркой
2025-05-18T13:23:53.321488,sasavot,fflarny,РАСКРЫЛИСЬ/ЧАКРЫ
2025-05-18T13:23:53.360224,sasavot,refuence,))
2025-05-18T13:23:53.556352,buster,sprut1331,чуйка
2025-05-18T13:23:53.650973,pgl,czechseeker,GIGACHAD who cares GIGACHAD
2025-05-18T13:23:53.707750,sasavot,psychorine,СУПЕРСИЛЫ
2025-05-18T13:23:53.874639,sasavot,isuga12,ХЫАВХВЫХЫВАЫВХАХЫХы
2025-05-18T13:23:53.898705,pgl,omegasquadteeto,DEVORCE KEKW
2025-05-18T13:23:53.922660,pgl,idolash,dev0ce brainded
2025-05-18T13:23:54.009299,buster,mirk7991,2020
2025-05-18T13:23:54.098559,buster,krssn,2020
2025-05-18T13:23:54.231045,sasavot,chehlyup,уже пьяный
2025-05-18T13:23:54.312785,sasavot,sayfen_9102,факт
2025-05-18T13:23:54.389079,sasavot,shutes_s,ахаххаахаа
2025-05-18T13:23:54.506210,sasavot,wakeywakeyy_,НУ У ТЕБЯ И ЗА ЗАВИСИМОСТИ
2025-05-18T13:23:54.572644,sasavot,stasenkof,8 врата
2025-05-18T13:23:54.615600,pgl,azazd1k,device ahahahahha
2025-05-18T13:23:54.660672,buster,joshiax1,@ki3l_14 школьник успокойся
2025-05-18T13:23:54.698232,sasavot,enot_poloskunchik_,3й пук
2025-05-18T13:23:54.863150,izakooo,vejmal,Na Mentzena! <3 Na Mentzena! <3 Na Mentzena! <3 Na Mentzena! <3 Na Mentzena! <3 Na Mentzena! <3 Na Mentzena! <3
2025-05-18T13:23:54.941808,sasavot,atletgg,третий вкид
2025-05-18T13:23:54.974898,pgl,downsybo1,wtf
2025-05-18T13:23:55.017243,greekgodx,aspestic,no cam = fat again
2025-05-18T13:23:55.150236,izakooo,crez99,nienie
2025-05-18T13:23:55.228253,sasavot,onlyfars,МЕР СВЕРХЧЕЛ
2025-05-18T13:23:55.252353,knekro,mante27,kneFokiu
2025-05-18T13:23:55.276579,sasavot,twitch__dermo,Чакра ахвхаха
2025-05-18T13:23:55.300532,sasavot,shrkww,пиздой задышал
2025-05-18T13:23:55.345256,sasavot,bezlimit_,алкаш!
2025-05-18T13:23:55.379222,yogscast,boopinski,*concern*
2025-05-18T13:23:55.409512,cohhcarnage,modernpoet,"cohh, chat <3"
2025-05-18T13:23:55.444430,buster,piska90856,донк алкаш чот не оклемался
2025-05-18T13:23:55.536779,sasavot,gg____0,ХОП
2025-05-18T13:23:55.560859,forsen,horstbefehl,hmm
2025-05-18T13:23:55.560973,forsen,brayllsus,pentatonic scale
2025-05-18T13:23:55.585952,izakooo,paksoor,chuj a nie obowiązek
2025-05-18T13:23:55.609954,izakooo,user235934,bo mam 12 lat
2025-05-18T13:23:55.633979,sasavot,sasavotuna,ХОП
2025-05-18T13:23:55.657954,sasavot,nee7e,ДВАПДПВАДЖЗХЖДПВАЗХЫВХПАЫХДЖПАВЗЫЖЗПАВЗЫА
2025-05-18T13:23:55.769243,cohhcarnage,arxtyrannusftoa,@williamwall512 cohhSpin Like this?
2025-05-18T13:23:55.859829,sasavot,k0r_xdesher,с леркой ыыы
2025-05-18T13:23:55.896714,sasavot,from_papaz_to_gachibass,С лерой
2025-05-18T13:23:55.920752,forsen,feelsstrongbot,Trivia answers: Pentatonic scale · Locrian mode · Lydian mode · Pythagorean scale
2025-05-18T13:23:55.963180,greekgodx,bingbongbangbapbop,i just kill both bosses and mine
2025-05-18T13:23:55.987264,sasavot,mrhippof2,уфф
2025-05-18T13:23:56.104426,xqc,whatwhowhen750,Aware man i gotta stop talking to ai
2025-05-18T13:23:56.128389,buster,limpous22,ПУХЛЫЙ ДРАЙВ ТЫ ЕДЕШЬ В ДАЛЛАС?
2025-05-18T13:23:56.306041,sodapoppin,kikkihiiri,Kikkihiiri
2025-05-18T13:23:56.420226,pgl,salbut4m0l,wow running like that
